,org_index,chapter,sents
217,2,CHAPTER II.,"It is a good comparison: the match is perfect.”  Miss Brooke was clearly forgetting herself, and Celia thought so."
218,2,CHAPTER II.,"“I wonder you show temper, Dorothea.”  “It is so painful in you, Celia, that you will look at human beings as if they were merely animals with a toilet, and never see the great soul in a man’s face.”  “Has Mr. Casaubon a great soul?” Celia was not without a touch of naive malice."
219,2,CHAPTER II.,"“Yes, I believe he has,” said Dorothea, with the full voice of decision."
220,2,CHAPTER II.,"“Everything I see in him corresponds to his pamphlet on Biblical Cosmology.”  “He talks very little,” said Celia  “There is no one for him to talk to.”  Celia thought privately, “Dorothea quite despises Sir James Chettam; I believe she would not accept him.” Celia felt that this was a pity."
221,2,CHAPTER II.,She had never been deceived as to the object of the baronet’s interest.
222,2,CHAPTER II.,"Sometimes, indeed, she had reflected that Dodo would perhaps not make a husband happy who had not her way of looking at things; and stifled in the depths of her heart was the feeling that her sister was too religious for family comfort."
223,2,CHAPTER II.,"Notions and scruples were like spilt needles, making one afraid of treading, or sitting down, or even eating."
224,2,CHAPTER II.,"When Miss Brooke was at the tea-table, Sir James came to sit down by her, not having felt her mode of answering him at all offensive."
225,2,CHAPTER II.,Why should he?
226,2,CHAPTER II.,"He thought it probable that Miss Brooke liked him, and manners must be very marked indeed before they cease to be interpreted by preconceptions either confident or distrustful."
227,2,CHAPTER II.,"She was thoroughly charming to him, but of course he theorized a little about his attachment."
228,2,CHAPTER II.,"He was made of excellent human dough, and had the rare merit of knowing that his talents, even if let loose, would not set the smallest stream in the county on fire: hence he liked the prospect of a wife to whom he could say, “What shall we do?” about this or that; who could help her husband out with reasons, and would also have the property qualification for doing so."
229,2,CHAPTER II.,"As to the excessive religiousness alleged against Miss Brooke, he had a very indefinite notion of what it consisted in, and thought that it would die out with marriage."
230,2,CHAPTER II.,"In short, he felt himself to be in love in the right place, and was ready to endure a great deal of predominance, which, after all, a man could always put down when he liked."
231,2,CHAPTER II.,"Sir James had no idea that he should ever like to put down the predominance of this handsome girl, in whose cleverness he delighted."
232,2,CHAPTER II.,Why not?
233,2,CHAPTER II.,"A man’s mind—what there is of it—has always the advantage of being masculine,—as the smallest birch-tree is of a higher kind than the most soaring palm,—and even his ignorance is of a sounder quality."
234,2,CHAPTER II.,Sir James might not have originated this estimate; but a kind Providence furnishes the limpest personality with a little gum or starch in the form of tradition.
235,2,CHAPTER II.,"“Let me hope that you will rescind that resolution about the horse, Miss Brooke,” said the persevering admirer."
236,2,CHAPTER II.,"“I assure you, riding is the most healthy of exercises.”  “I am aware of it,” said Dorothea, coldly."
237,2,CHAPTER II.,"“I think it would do Celia good—if she would take to it.”  “But you are such a perfect horsewoman.”  “Excuse me; I have had very little practice, and I should be easily thrown.”  “Then that is a reason for more practice."
238,2,CHAPTER II.,"Every lady ought to be a perfect horsewoman, that she may accompany her husband.”  “You see how widely we differ, Sir James."
239,2,CHAPTER II.,"I have made up my mind that I ought not to be a perfect horsewoman, and so I should never correspond to your pattern of a lady.” Dorothea looked straight before her, and spoke with cold brusquerie, very much with the air of a handsome boy, in amusing contrast with the solicitous amiability of her admirer."
240,2,CHAPTER II.,“I should like to know your reasons for this cruel resolution.
241,2,CHAPTER II.,"It is not possible that you should think horsemanship wrong.”  “It is quite possible that I should think it wrong for me.”  “Oh, why?” said Sir James, in a tender tone of remonstrance."
242,2,CHAPTER II.,"Mr. Casaubon had come up to the table, teacup in hand, and was listening."
243,2,CHAPTER II.,"“We must not inquire too curiously into motives,” he interposed, in his measured way."
244,2,CHAPTER II.,“Miss Brooke knows that they are apt to become feeble in the utterance: the aroma is mixed with the grosser air.
245,2,CHAPTER II.,"We must keep the germinating grain away from the light.”  Dorothea colored with pleasure, and looked up gratefully to the speaker."
246,2,CHAPTER II.,"Here was a man who could understand the higher inward life, and with whom there could be some spiritual communion; nay, who could illuminate principle with the widest knowledge: a man whose learning almost amounted to a proof of whatever he believed!"
247,2,CHAPTER II.,"Dorothea’s inferences may seem large; but really life could never have gone on at any period but for this liberal allowance of conclusions, which has facilitated marriage under the difficulties of civilization."
248,2,CHAPTER II.,Has any one ever pinched into its pilulous smallness the cobweb of pre-matrimonial acquaintanceship?
249,2,CHAPTER II.,"“Certainly,” said good Sir James."
250,2,CHAPTER II.,“Miss Brooke shall not be urged to tell reasons she would rather be silent upon.
251,2,CHAPTER II.,"I am sure her reasons would do her honor.”  He was not in the least jealous of the interest with which Dorothea had looked up at Mr. Casaubon: it never occurred to him that a girl to whom he was meditating an offer of marriage could care for a dried bookworm towards fifty, except, indeed, in a religious sort of way, as for a clergyman of some distinction."
252,2,CHAPTER II.,"However, since Miss Brooke had become engaged in a conversation with Mr. Casaubon about the Vaudois clergy, Sir James betook himself to Celia, and talked to her about her sister; spoke of a house in town, and asked whether Miss Brooke disliked London."
253,2,CHAPTER II.,"Away from her sister, Celia talked quite easily, and Sir James said to himself that the second Miss Brooke was certainly very agreeable as well as pretty, though not, as some people pretended, more clever and sensible than the elder sister."
254,2,CHAPTER II.,He felt that he had chosen the one who was in all respects the superior; and a man naturally likes to look forward to having the best.
255,2,CHAPTER II.,He would be the very Mawworm of bachelors who pretended not to expect it.
256,3,CHAPTER III.," “Say, goddess, what ensued, when Raphael, The affable archangel ."
257,3,CHAPTER III.,". .                     Eve The story heard attentive, and was filled With admiration, and deep muse, to hear Of things so high and strange.” —Paradise Lost, B. vii."
258,3,CHAPTER III.,"If it had really occurred to Mr. Casaubon to think of Miss Brooke as a suitable wife for him, the reasons that might induce her to accept him were already planted in her mind, and by the evening of the next day the reasons had budded and bloomed."
259,3,CHAPTER III.,"For they had had a long conversation in the morning, while Celia, who did not like the company of Mr. Casaubon’s moles and sallowness, had escaped to the vicarage to play with the curate’s ill-shod but merry children."
260,3,CHAPTER III.,"Dorothea by this time had looked deep into the ungauged reservoir of Mr. Casaubon’s mind, seeing reflected there in vague labyrinthine extension every quality she herself brought; had opened much of her own experience to him, and had understood from him the scope of his great work, also of attractively labyrinthine extent."
261,3,CHAPTER III.,"For he had been as instructive as Milton’s “affable archangel;” and with something of the archangelic manner he told her how he had undertaken to show (what indeed had been attempted before, but not with that thoroughness, justice of comparison, and effectiveness of arrangement at which Mr. Casaubon aimed) that all the mythical systems or erratic mythical fragments in the world were corruptions of a tradition originally revealed."
